movie_info_ID,title,year,imdb_score,original_language,budget,revenue,country
2437,Men in Black: International (2019),2019,60,English,110000000,253015298,AU
2438,The Temptation of Kimono (2009),2009,57,Japanese,118008009,452180857,JP
2439,The Mitchells vs. the Machines (2021),2021,80,English,75000000,61375836,AU
2440,Seal Team (2021),2021,71,English,81300000,409447432,US
2441,Nanny McPhee and the Big Bang (2010),2010,63,English,35000000,97799865,AU
2442,Never Back Down: Revolt (2021),2021,66,English,99400000,341205403,US
2443,After Porn Ends (2012),2012,57,English,400000,30398770,US
2444,Elysium (2013),2013,65,English,120000000,286192091,AU
2445,Fireworks (2017),2017,65,Japanese,39180000,26617621,JP
2446,Apocalypse Now (1979),1979,83,English,31500000,85960957,AU
2447,Ghost Mansion (2021),2021,74,Korean,83162000,631090763,KR
2448,Dangerous (2022),2022,62,English,38200000,319040588,AU
2449,Kill Bill: Vol. 2 (2004),2004,79,English,30000000,152159461,AU
2450,Total Recall (1990),1990,73,English,125000000,211856088,AU
2452,The Ritual (2018),2018,62,English,1000000,1786396,AU
2453,Motherhood (2022),2022,78," Spanish, Castilian",10000000,723388,ES
2454,Monster Family 2 (2022),2022,67,English,112800000,356126924,AU
2455,5 Centimeters per Second (2007),2007,73,Japanese,5000000,64812285,JP
2456,Cats & Dogs 3: Paws Unite (2020),2020,63,English,105600000,262901615,AU
2457,The Transporter (2003),2003,67,English,21000000,43928932,AU
2458,Spider-Man: All Roads Lead to No Way Home (2022),2022,71,English,90100000,414551647,US
2459,Dolittle (2020),2020,67,English,175000000,251509166,AU
2460,South Park: Post COVID (2021),2021,72,English,135000000,540375760,AU
2461,Wai's Romance (1994),1994,0,Cantonese,264940000,175269998,HK
2462,Die Hard 2 (1990),1990,69,English,70000000,239813888,AU
2463,Oblivion (2013),2013,66,English,120000000,287916633,AU
2464,The Upside (2019),2019,71,English,37500000,125818440,AU
2465,Escape Room (2019),2019,65,English,9000000,155615727,AU
2466,Mortal Engines (2018),2018,62,English,100000000,85481904,AU
2467,Prison Break: The Final Break (2009),2009,75,English,86600000,745424433,US
2468,Astro Boy (2009),2009,63,English,65000000,41636243,AU
2469,The Flintstones (1994),1994,53,English,45000000,358500000,AU
2470,Silent Hill: Revelation 3D (2012),2012,55,English,20000000,55975672,US
2471,Training Day (2001),2001,75,English,45000000,104505352,AU
2472,Ivy + Bean: The Ghost That Had to Go (2022),2022,69,English,66600000,579116472,US
2473,RED (2010),2010,67,English,58000000,199000000,AU
2474,Igor (2009),2009,60,English,22000000,31013349,AU
2475,Mama (2013),2013,62,English,15000000,148095566,AU
2476,"Crazy, Stupid, Love. (2011)",2011,73,English,50000000,142851197,AU
2477,The Bourne Legacy (2012),2012,62,English,125000000,280355920,AU
2478,The Losers (2010),2010,63,English,25000000,29863840,AU
2479,Extinct (2021),2021,65,English,93000000,366655140,CN
2480,Empire of Lust (2015),2015,70,Korean,125800000,384071903,KR
2481,The Curse of Bridge Hollow (2022),2022,67,English,95300000,429485729,US
2482,Splice (2009),2009,58,English,30000000,28542494,US
2483,Alien Resurrection (1998),1998,61,English,70000000,162000000,AU
2484,The Blue Lagoon (1980),1980,62,English,4500000,47923795,AU
2485,Jurassic Park (1993),1993,79,English,63000000,1045573035,AU
2486,Halo Legends (2010),2010,74,English,2062000,11000000,AU
2487,The Count of Monte Cristo (2002),2002,77,English,40000000,75389090,US
2488,Taste 2 (2015),2015,56,Korean,80300000,176682291,KR
2489,All the Bright Places (2020),2020,77,English,68580000,469250552,US
2490,Siren XXX: Magical Pleasure (2010),2010,43,Japanese,119800000,864400677,JP
2491,Neon Genesis Evangelion: The End of Evangelion (2004),2004,84,Japanese,2937023,20000000,AU
2492,Toy Story That Time Forgot (2015),2015,70,English,82500000,626345086,AU
2493,House of Gucci (2022),2022,66,English,75000000,147474138,AU
2494,Pretty Baby (1978),1978,69,English,56000004,5786368,US
2495,One Flew Over the Cuckoo's Nest (1976),1976,84,English,4400000,163274115,AU
2496,The Seventh Day (2021),2021,54,English,130800000,249577615,US
2497,Left Behind (2014),2014,42,English,18500000,4224065,US
2499,"Big Mommas: Like Father, Like Son (2011)",2011,55,English,32000000,82332450,AU
2500,Sleepy Hollow (2000),2000,72,English,70000000,207068340,AU
2501,Bedtime Stories (2008),2008,61,English,80000000,221468935,AU
2502,P.O. Box Tinto Brass (1995),1995,54,Italian,76000000,152911218,IT
2503,A Good Day to Die Hard (2013),2013,53,English,92000000,304249198,AU
2504,The People We Hate at the Wedding (2022),2022,63,English,110000000,271669045,AU
2505,The Blair Witch Project (1999),1999,63,English,600000,248300000,AU
2506,Escape Plan 2: Hades (2018),2018,51,English,20000000,17500000,US
2507,Ghostbusters (1984),1984,75,English,144000000,229008658,AU
2509,The Grudge (2004),2004,59,English,10000000,187281115,AU
2511,Cosas de amigos (2022),2022,60," Spanish, Castilian",114200000,241031716,PE
2512,Liao Zhai - Home for the Intimate Ghosts (1991),1991,55,Chinese,52400000,581428834,HK
2513,Gumraah (2023),2023,0,Hindi,213940000,175269998,IN
2514,Legend Quest: The Legend of the Guanajuato Mummies (2014),2014,79," Spanish, Castilian",28859454,6300000,MX
2515,Batman Returns (1992),1992,69,English,80000000,266824291,AU
2516,Mom's Friend 2 (2016),2016,43,Korean,139800000,558017045,KR
2517,Pets United (2020),2020,59,English,120100000,612263067,AU
2518,Superwho? (2022),2022,64,French,43590000,7375119,FR
2519,Cowboys & Aliens (2011),2011,56,English,163000000,174822325,AU
2520,Senior Year (2022),2022,59,English,135159000,234980052,AU
2521,Resident Evil: Degeneration (2008),2008,68,English,157200000,798902641,AU
2522,100% Wolf (2020),2020,60,English,19203585,9750139,AU
2523,Boyz n the Hood (1991),1991,76,English,6500000,56215095,AU
2524,My Policeman (2022),2022,79,English,82000000,451733161,US
2525,Dragonball Evolution (2009),2009,29,English,30000000,56511457,AU
2526,Movie 43 (2013),2013,46,English,10000000,31164747,AU
2527,Step Up 2: The Streets (2008),2008,67,English,23000000,150816700,AU
2528,The Town of Ghosts (2022),2022,20,Chinese,12001040,38139010,CN
2529,El lado salvaje (2022),2022,50," Spanish, Castilian",165600000,372589869,AR
2530,Kuroko's Basketball the Movie: Last Game (2017),2017,78,Japanese,104000000,752740099,JP
2531,Magic Mike (2012),2012,62,English,7000000,170549753,AU
2532,Overlord (2018),2018,67,English,38000000,39178189,AU
2533,Aladdin and the King of Thieves (1996),1996,63,English,94944000,340525142,AU
2534,Tomorrowland (2015),2015,62,English,170000000,206627518,AU
2535,Friend Couples: Swapping (2017),2017,30,Korean,15541000,38139010,KR
2536,The Rock (1996),1996,71,English,75000000,336069511,AU
2537,The Mountain Between Us (2017),2017,66,English,35000000,62832209,AU
2538,He's Just Not That Into You (2009),2009,65,English,40000000,181053657,AU
2539,Wolf Children (2021),2021,82,Japanese,7911023,55060661,AU
2540,Of Gods and Men (2010),2010,66,French,4000000,41424067,FR
2541,Trinity Seven 2: Heaven's Library & Crimson Lord (2019),2019,80,Japanese,20111197,15712,JP
2542,Secret Magic Control Agency (2021),2021,72,Russian,101600000,525056307,AU
2543,The Princess Diaries 2: Royal Engagement (2004),2004,67,English,45000000,134713435,AU
2544,8 Mile (2003),2003,71,English,41000000,245768384,AU
2545,"Lagunas, la guarida del diablo (2022)",2022,48," Spanish, Castilian",147180000,222629230,ES
2546,xXx (2002),2002,59,English,70000000,267200000,AU
2547,Hunter x Hunter: The Last Mission (2013),2013,69,Japanese,74600000,7449778,JP
2548,Alvin and the Chipmunks: The Road Chip (2015),2015,60,English,90000000,249517956,AU
2549,Point Break (1992),1992,71,English,100000000,126704591,AU
2551,Showing Up (2023),2023,65,English,73000000,572490615,US
2552,The Sword (2021),2021,53,Chinese,159000000,279278382,CN
2553,Epic (2013),2013,65,English,100000000,262794441,AU
2554,Berserk: The Golden Age Arc I - The Egg of the King (2012),2012,74,Japanese,113400000,611894286,JP
2555,It’s Your Fault That My Heart Beats (2021),2021,73,Japanese,127520000,616483742,JP
2556,Night at the Museum: Battle of the Smithsonian (2009),2009,61,English,150000000,402231063,AU
2557,Hop (2011),2011,57,English,63000000,188494082,AU
2558,Highlander (1986),1986,69,English,16000000,12900000,AU
2559,Raped by an Angel 3: Sexual Fantasy of the Chief Executive (1998),1998,52,Cantonese,149000000,298705309,HK
2560,The Irishman (2019),2019,76,English,159000000,914706,AU
2561,Gone Mom: The Disappearance of Jennifer Dulos (2021),2021,78,English,132200000,496218384,US
2562,Walking with Dinosaurs (2014),2014,61,English,80000000,123368842,AU
2563,The Accountant (2016),2016,71,English,40000000,152962083,AU
2564,"Me, Myself & Irene (2000)",2000,66,English,51000000,149270999,AU
2565,Never Back Down 2: The Beatdown (2011),2011,65,English,3000000,0,US
2566,The Huntsman: Winter's War (2016),2016,63,English,115000000,164989338,AU
2567,Marriage Story (2019),2019,78,English,18000000,321463,AU
2568,17 Again (2009),2009,63,English,40000000,139474906,AU
2569,Carrie (2002),2002,61,English,30000000,82409520,US
2571,Ghost in the Shell (1995),1995,79,Japanese,110000000,167910690,AU
2572,Chungking Express (1995),1995,80,Cantonese,160000,59502343,AU
2573,Charlie's Angels (2019),2019,65,English,90000000,259736090,AU
2574,The Great Gatsby (2013),2013,74,English,190000000,353640419,AU
2576,A Beautiful Mind (2001),2001,79,English,78000000,317668058,AU
2577,Monsters of Man (2020),2020,65,English,1900000,192073715,AU
2578,The Taste of Married Women (2018),2018,0,Korean,167540000,175269998,CN
2579,Rape Zombie: Lust of the Dead 5 (2014),2014,55,Japanese,49200000,427304425,JP
2580,Storks (2016),2016,66,English,70000000,183353431,AU
2581,Triple Frontier (2019),2019,63,English,115000000,0,US
2582,Moana (2016),2016,76,English,150000000,630626714,AU
2583,Beetlejuice (1988),1988,74,English,15000000,74456687,AU
2584,Naruto the Movie: Ninja Clash in the Land of Snow (2004),2004,73,Japanese,7101535,17400000,JP
2585,Barbie Mariposa & the Fairy Princess (2013),2013,69,English,131200000,518523022,GB
2586,Don't Blame the Kid (2016),2016,77," Spanish, Castilian",105800000,667037174,MX
2587,Young Mom 2 (2019),2019,10,Korean,201940000,38157314,KR
2588,Underwater (2020),2020,63,English,65000000,39177495,AU
2589,Kate (2021),2021,67,English,37800000,638719244,US
2590,Mirai (2018),2018,72,Japanese,33291535,27526961,AU
2591,After Earth (2013),2013,52,English,130000000,251499665,AU
2592,The Hitman's Bodyguard (2017),2017,69,English,30000000,176586701,AU
2593,Con Air (1997),1997,67,English,80000000,224117573,AU
2594,From Russia with Love (1964),1964,71,English,2500000,78900000,AU
2595,The Wedding Ringer (2015),2015,65,English,23000000,80171596,AU
2596,Teenage Mutant Ninja Turtles (1990),1990,66,English,125000000,485004754,AU
2598,Irreversible (2004),2004,72,French,5400000,8133256,AU
2599,Point Break (2016),2016,59,English,100000000,126704591,AU
2601,Money Heist: The Phenomenon (2020),2020,75," Spanish, Castilian",98800000,580810039,US
2602,The Man from Earth: Holocene (2017),2017,57,English,136000000,214723902,US
2603,Death Wish (2018),2018,61,English,30000000,48575965,AU
2604,10.0 Earthquake (2014),2014,50,English,162400000,633353264,US
2605,Paranormal Activity: The Marked Ones (2014),2014,54,English,5000000,90904854,AU
2606,Blood Red Sky (2021),2021,70,German,17739525,224582523,AU
2607,The Others (2001),2001,76,English,17000000,207765056,AU
2608,Death Race (2008),2008,62,English,65000000,72516819,AU
2609,Son of the Mask (2005),2005,41,English,100000000,59918422,US
2610,Splatter: Naked Blood (1996),1996,59,Japanese,105800000,216113745,JP
2611,The Beasts (2022),2022,75,Galician,113400000,448847740,FR
2612,Riverdance: The Animated Adventure (2022),2022,59,English,125400000,320224992,US
2613,Fiona (2022),2022,70,English,128800000,366935804,US
2614,21 Jump Street (2012),2012,69,English,42000000,202812429,AU
2615,"Confess, Fletch (2022)",2022,63,English,40748225,500000,US
2616,CODA (2021),2021,80,English,10000000,2237618,AU
2617,The Happening (2008),2008,53,English,60000000,162778384,AU
2618,Ouija: Origin of Evil (2016),2016,61,English,9000000,81831866,US
2619,The House of the Lost on the Cape (2021),2021,58,Japanese,234400000,227785473,JP
2620,Step Up 3D (2010),2010,68,English,30000000,165889117,AU
2621,The Babysitter: Killer Queen (2020),2020,64,English,51400000,632358003,AU
2622,Yes Man (2009),2009,67,English,50000000,225990976,AU
2623,Naruto ga Hokage Ni Natta Hi (2016),2016,68,Japanese,143800000,530439143,JP
2624,Mamma Mia! (2008),2008,70,English,52000000,590493991,AU
2625,Ghost (1990),1990,72,English,22000000,517599988,AU
2626,Sanctum (2011),2011,60,English,30000000,108957098,AU
2627,Mrs. Harris Goes to Paris (2022),2022,73,English,13000000,31188330,AU
2628,The Last 10 Years (2022),2022,67,Japanese,53260004,22456368,JP
2629,Unconditional (2012),2012,68,English,2000000,196163383,US
2630,Inuyasha the Movie 3: Swords of an Honorable Ruler (2003),2003,78,Japanese,115200000,596365973,JP
2631,Exorcist: The Beginning (2004),2004,54,English,78000000,43957541,US
2632,Dunkirk (2017),2017,75,English,150000000,512390011,AU
2633,Aristotle and Dante Discover the Secrets of the Universe (2022),2022,73,English,71400000,751654707,CA
2634,Meet the Spartans (2008),2008,40,English,30000000,84646831,AU
2635,Rape Zombie: Lust of the Dead 3 (2013),2013,58,Japanese,147000000,595373442,JP
2636,Chunin Exam on Fire! and Naruto vs. Konohamaru! (2011),2011,67,Japanese,109144000,305481707,JP
2637,Mickey and Minnie Wish Upon a Christmas (2021),2021,69,English,117000000,733935300,US
2638,No Good Deed (2014),2014,60,English,13200000,54323210,US
2639,Percy Jackson: Sea of Monsters (2013),2013,60,English,90000000,200859554,AU
2640,Seitokai Yakuindomo the Movie 2 (2021),2021,63,Japanese,83400000,191964060,JP
2641,Sniper: Ghost Shooter (2016),2016,64,English,3000000,211802400,US
2642,Pelé: Birth of a Legend (2016),2016,74,English,3006525,27312,US
2643,The Founder (2016),2016,71,English,15000000,24403192,AU
2644,High School Musical 3: Senior Year (2008),2008,66,English,11000000,274392880,AU
2645,Step Up Revolution (2012),2012,69,English,33000000,165552290,AU
2646,The Social Network (2010),2010,73,English,40000000,224922135,AU
2647,Game Night (2018),2018,68,English,37000000,117378084,AU
2648,Dragon Ball Z: Dead Zone (1989),1989,67,Japanese,73080000,14000000,JP
2649,Bleeding Steel (2017),2017,59,Chinese,65000000,162758601,CN
2650,Franco Escamilla: Eavesdropping (2022),2022,87," Spanish, Castilian",151000000,1714444953,MX
2651,The Courier (2021),2021,70,English,57080000,26000000,AU
2652,"Swapping, That Dangerous Sex (2020)",2020,0,Korean,181600000,175269998,KR
2653,Malicious (1973),1973,71,Italian,40392400,109133,IT
2654,Thunder Force (2021),2021,56,English,139000000,283972948,AU
2655,Zathura: A Space Adventure (2006),2006,64,English,65000000,65079104,AU
2656,Pretty Woman (1990),1990,74,English,14000000,432566361,AU
2657,Stromboli (2022),2022,53," Dutch, Flemish",119600000,362461687,NL
2658,The Day After Tomorrow (2004),2004,65,English,125000000,555840117,AU
2659,Trigger Point (2021),2021,65,English,77400000,313921159,US
2660,The Nutcracker and the Four Realms (2018),2018,61,English,132900000,170024300,AU
2661,The In Between (2022),2022,73,English,142200000,782138971,US
2662,Wonder (2017),2017,82,English,20000000,310824596,AU
2663,Poker Face (2022),2022,59,English,164900000,690959382,AU
2664,Wanted (2008),2008,65,English,75000000,342416460,AU
2665,Trolls Holiday (2017),2017,67,English,126000000,404506361,AU
2666,Spy Kids 2: The Island of Lost Dreams (2003),2003,56,English,38000000,119721296,AU
2667,47 Ronin (2014),2014,62,English,175000000,151716815,AU
2668,Mirage (2019),2019,75," Spanish, Castilian",13531701,17325485,AU
2669,"Batman: The Dark Knight Returns, Part 2 (2013)",2013,80,English,3500000,0,AU
2670,Friday the 13th (2009),2009,57,English,17000000,92670237,US
2672,Pride and Prejudice and Zombies (2016),2016,62,English,28000000,16638300,AU
2673,Freddy's Dead: The Final Nightmare (1991),1991,53,English,11000000,34900000,US
2674,Mahjong Nights (2021),2021,62,Tagalog,110800000,408974526,PH
2675,The Ant Bully (2006),2006,57,English,45000000,49610898,AU
2676,Anna (2019),2019,67,French,30000000,32825217,AU
2678,The Man from Nowhere (2011),2011,77,Korean,1255000,43059790,AU
2679,Comrade (2006),2006,60,English,92200000,254504167,IL
2680,"Batman: The Dark Knight Returns, Part 1 (2012)",2012,77,English,3500000,57369282,AU
2681,EO (2023),2023,66,Polish,47220616,319773152,AU
2682,Parasyte: Part 1 (2014),2014,71,Japanese,134200000,638398632,JP
2683,The Letters (2015),2015,59,English,88000000,503089616,US
2684,Scooby-Doo 2: Monsters Unleashed (2004),2004,60,English,25000000,180856996,AU
2685,Spies in Disguise (2020),2020,77,English,100000000,165124093,AU
2686,Porco Rosso (2005),2005,78,Japanese,132400000,663389709,AU
2687,The Possession of Hannah Grace (2018),2018,56,English,6000000,42873730,US
2688,Erotic Tutoring (2016),2016,54,Korean,122400000,385649598,KR
2689,Fantastic Four (2005),2005,58,English,87500000,333132750,AU
2690,Army of Darkness (1993),1993,73,English,11000000,21502976,AU
2691,Tomb Raider (2018),2018,64,English,90000000,273477501,AU
