bechdel_ID,title,bechdel_score,bechdel_pass,rating_year,movie_info_ID
8055,Loving Vincent (2017),1,0,2018,8246.0
8056,Maze Runner: The Death Cure (2018),3,1,2018,1095.0
8058,Black Panther (2018),3,1,2018,677.0
8059,A tus espaldas (2011),3,1,2018,
8060,Que tan lejos (2006),3,1,2018,
8061,"Godfather: Part III, The (1990)",3,1,2018,
8067,Rustom (2016),3,1,2018,
8071,Esperando la carroza (1985),3,1,2018,
8073,Love per square foot (2018),3,1,2018,
8074,Sweet Virginia (2017),3,1,2018,
8076,Locos de Amor (2016),2,0,2018,
8077,Annihilation (2018),3,1,2018,2188.0
8078,1922 (2017),1,0,2018,6739.0
8079,Maryland (2015),0,0,2018,
8080,Game Night (2018),3,1,2018,2647.0
8081,Love Live! The School Idol Movie (2015),3,1,2018,
8082,"Cloverfield Paradox, The (2018)",3,1,2018,
8083,Our Kind of Traitor (2016),3,1,2018,
8084,Sensitivity Training (2016),3,1,2018,
8088,Antz (1998),3,1,2018,2426.0
8089,"Killing of a Sacred Deer, The (2017)",3,1,2018,
8090,"Seventh Victim, The (1943)",3,1,2018,
8091,Hearts Beat Loud (2018),3,1,2018,
8092,Maudie (2016),3,1,2018,
8093,I Can Speak (2017),3,1,2018,
8094,Singwa hamgge (2017),1,0,2018,
8095,"Transfiguration, The (2016)",0,0,2018,
8097,Metropolitan (1990),3,1,2018,
8098,Le jour se l&egrave;ve (1939),2,0,2018,
8100,A Bad Moms Christmas (2017),3,1,2018,5178.0
8101,Jug Face (2013),3,1,2018,
8103,Thoroughbreds (2017),3,1,2018,
8109,An American in Rome (1954),1,0,2018,
8112,When We First Met (2018),2,0,2018,7222.0
8113,Thelma (2017),3,1,2018,
8115,Evil Under the Sun (1982),3,1,2018,
8116,"Mirror Crack&#39;d, The (1980)",3,1,2018,
8117,"Scarlet Pimpernel, The (1982)",2,0,2018,
8118,Ava (2017),3,1,2018,821.0
8121,Tomb Raider (2018),3,1,2018,2691.0
8122,Conducta (2014),3,1,2018,
8123,"Fugitives, The (1986)",0,0,2018,
8124,Sonic the Hedgehog: The Movie (1996),0,0,2018,6488.0
8125,Ready Player One (2018),3,1,2018,795.0
8126,My Little Pony Equestria Girls: Forgotten Friendship (2018),3,1,2018,
8127,Lucky (2017),2,0,2018,
8128,"Heiresses, The (2018)",3,1,2018,
8129,Tenemos la carne [We Are the Flesh] (2016),0,0,2018,
8132,"Passion of the Christ, The (2004)",3,1,2018,
8134,Pacific Rim: Uprising (2018),3,1,2018,697.0
8135,Tschick (2016),1,0,2018,
8136,"Midnight Man, The (2016)",3,1,2018,
8137,Isle of Dogs (2018),3,1,2018,4456.0
8139,Kronk&#39;s New Groove (2005),3,1,2018,
8140,Dracula (1974),3,1,2018,
8142,"Love, Simon (2018)",1,0,2018,3344.0
8143,Mom and Dad (2017),3,1,2018,
8144,Early Man (2018),1,0,2018,9257.0
8145,Red Sparrow (2018),3,1,2018,2926.0
8146,Mystery Team (2009),1,0,2018,
8148,Poetic Justice (1993),3,1,2018,6683.0
8151,"Titan, The (2018)",2,0,2018,
8157,A Quiet Place (2018),1,0,2018,773.0
8160,Starcrash (1978),3,1,2018,
8161,"Town That Dreaded Sundown, The (1976)",1,0,2018,
8162,"Town That Dreaded Sundown, The (2014)",3,1,2018,
8163,You Were Never Really Here (2017),1,0,2018,
8165,"Entity, The (1982)",3,1,2018,
8166,I Kill Giants (2017),3,1,2018,
8168,Tourist Trap (1979),3,1,2018,
8172,My Friend Dahmer (2017),1,0,2018,
8176,"Ritual, The (2017)",0,0,2018,
8178,Avengers: Infinity War (2018),3,1,2018,105.0
8179,"Guernsey Literary and Potato Peel Pie Society, The (2018)",3,1,2018,
8180,Diva (1981),1,0,2018,
8189,Mne dvadtsat let (I am twenty) (1965),3,1,2018,
8195,Lone Survivor (2013),0,0,2018,
8198,I&#39;m Not Scared (2003),3,1,2018,
8199,Z-O-M-B-I-E-S (2018),3,1,2018,3717.0
8204,How to Murder Your Wife (1965),0,0,2018,
8207,"Birth of a Nation, The (2016)",1,0,2018,
8208,Last Man Standing (1996),1,0,2018,9486.0
8214,"Kissing Booth, The (2018)",3,1,2018,
8226,"Glass Castle, The (2017)",3,1,2018,
8227,Scouts Guide to the Zombie Apocalypse (2015),1,0,2018,1249.0
8228,"Brothers Grimsby, The (2016)",1,0,2018,
8229,Deadpool 2 (2018),2,0,2018,546.0
8230,Baywatch (2017),1,0,2018,1122.0
8231,Fist Fight (2017),3,1,2018,3818.0
8232,How to Be a Latin Lover (2017),2,0,2018,3402.0
8233,"Gift, The (2015)",3,1,2018,
8236,Night at the Museum: Secret of the Tomb (2014),1,0,2018,1784.0
8241,Europe &#39;51 (1952),3,1,2018,
8242,Freddy vs. Jason (2003),3,1,2018,1943.0
8246,Solo: A Star Wars Story (2018),2,0,2018,2146.0
8247,"Man Who Killed Don Quixote, The (2018)",1,0,2018,
8250,Petit paysan (2017),1,0,2018,
8258,"Perfect Match, The (2016)",2,0,2018,
8259,Unfinished Business (2015),2,0,2018,
8263,Pass Over (2018),0,0,2018,
8264,Macbeth (1948),1,0,2018,
8265,Macbeth (1971),1,0,2018,
8271,"Tenant, The (1976)",1,0,2018,
8272,"Choice, The (2016)",3,1,2018,
8273,My Big Fat Greek Wedding 2 (2016),3,1,2018,
8275,"Brides of Dracula, The (1960)",3,1,2018,
8276,En guerre (2018),1,0,2018,
8277,Life of the Party (2018),3,1,2018,7031.0
8280,Ocean&#39;s 8 (2018),3,1,2018,
8286,Pirates (1986),0,0,2018,
8287,Bitter Moon (1992),3,1,2018,5067.0
8288,"Score, The (2001)",0,0,2018,
8290,Incredibles 2 (2018),3,1,2018,723.0
8292,Off the Map (2003),3,1,2018,
8293,"Mexican, The (2001)",1,0,2018,
8298,Alex Strangelove (2018),2,0,2018,9702.0
8305,Hereditary (2018),3,1,2018,1347.0
8307,You Get Me (2017),3,1,2018,4990.0
8308,Set It Up (2018),3,1,2018,9135.0
8309,"Angry Birds Movie, The (2016)",1,0,2018,
8310,Kaala (2018),3,1,2018,
8311,Flower (2017),3,1,2018,
8312,Koe no katachi (2016),1,0,2018,
8314,Flowing (1956),3,1,2018,
8315,Open Water (2003),1,0,2018,
8316,Dracula Untold (2014),0,0,2018,3555.0
8317,American Animals (2018),1,0,2018,10035.0
8318,Ant-Man and the Wasp (2018),3,1,2018,607.0
8319,Au poste! (2018),0,0,2018,
8320,"Satanic Rites of Dracula, The (1973)",1,0,2018,
8321,El vampiro (1957),3,1,2018,
8322,Tora! Tora! Tora! (1970),1,0,2018,
8323,National Lampoon&#39;s Christmas Vacation (1989),3,1,2018,
8324,Sorry to Bother You (2018),1,0,2018,7850.0
8325,Thomas &amp; Friends: The Great Race (2016),3,1,2018,
8326,Strange Brew (1983),1,0,2018,
8327,Dolphin Tale 2 (2014),3,1,2018,
8329,Going In Style (2017),1,0,2018,
8330,Heaven Is For Real (2014),2,0,2018,
8331,Horrible Bosses 2 (2014),1,0,2018,2860.0
8332,Ice Age: Collision Course (2016),3,1,2018,1020.0
8333,Earth To Echo (2014),1,0,2018,
8334,Hitman: Agent 47 (2015),0,0,2018,1138.0
8335,A Dog&#39;s Purpose (2017),1,0,2018,
8336,All Eyez On Me (2017),1,0,2018,
8337,Mamma Mia! Here We Go Again (2018),3,1,2018,4335.0
8338,Blair Witch (2016),2,0,2018,5361.0
8339,Collateral Beauty (2016),2,0,2018,4934.0
8340,About Last Night (2014),2,0,2018,
8342,Mission Impossible: Fallout (2018),1,0,2018,
8343,"First Purge , The (2018)",3,1,2018,
8344,Brink of Life (1958),3,1,2018,
8345,Teen Titans Go! To the Movies (2018),3,1,2018,3386.0
8346,Design for Living (1933),1,0,2018,
8348,Billions (2016),3,1,2018,
8349,Woman at War (2018),3,1,2018,
8350,Middle School: The Worst Years of My Life (2016),3,1,2018,
8351,Blindspotting (2018),1,0,2018,
8352,Sharknado 3: Oh Hell No! (2015),3,1,2018,9504.0
8353,Sharknado 5: Global Swarming (2017),3,1,2018,
8354,"Years Between, The (1946)",3,1,2018,
8355,Vampyres (1974),3,1,2018,
8356,Vampyres (2015),3,1,2018,
8357,"Endless, The (2017)",1,0,2018,
8358,"Unguarded Moment, The (1956)",1,0,2018,
8359,Eighth Grade (2018),3,1,2018,
8360,"Breadwinner, The (2017)",3,1,2018,
8361,What We Did on Our Holiday (2014),3,1,2018,
8362,"Spy Who Dumped Me, The (2018)",3,1,2018,
8363,Three Secrets (1950),3,1,2018,
8364,Christopher Robin (2018),2,0,2018,4617.0
8365,I Feel Pretty (2018),3,1,2018,5388.0
8366,Meet the Blacks (2016),3,1,2018,
8367,Shoot the Piano Player (1960),2,0,2018,
8369,"Meg, The (2018)",3,1,2018,
8370,Mojave (2015),1,0,2018,
8371,Diary of a Wimpy Kid: The Long Haul (2017),0,0,2018,3744.0
8373,Barbershop: The Next Cut (2016),3,1,2018,7547.0
8374,Canaries (2017),3,1,2018,
8375,Alvin and the Chipmunks: The Road Chip (2015),1,0,2018,2548.0
8376,Dirty Grandpa (2016),2,0,2018,1962.0
8377,Deliver Us From Evil (2014),2,0,2018,
8378,Crazy Rich Asians (2018),3,1,2018,3779.0
8379,"Escape, The (2017)",3,1,2018,
8380,"Darkest Minds, The (2018)",3,1,2018,
8381,Rampage (2018),3,1,2018,825.0
8382,Le monde est a toi (2018),2,0,2018,
8383,Patient Zero (2018),1,0,2018,8193.0
8384,Djam (2017),3,1,2018,
8385,To All the Boys I&#39;ve Loved Before (2018),3,1,2018,
8386,Alpha (2018),0,0,2018,1978.0
8387,Dr. Horrible&#39;s Sing-Along Blog (2008),0,0,2018,
8389,Critters 2 (1988),3,1,2018,
8390,"Producers, The (2005)",0,0,2018,
8391,First Reformed (2017),1,0,2018,
8392,Pillow Talk (1959),3,1,2018,
8393,Critters 4 (1992),1,0,2018,
8394,God&#39;s Own Country (2017),0,0,2018,
8395,Carmen y Lola (2018),3,1,2018,
8396,6 Balloons (2018),3,1,2018,
8397,Burning (2018),0,0,2018,6349.0
8398,Eyewitness (1956),3,1,2018,
8401,Orca (1977),1,0,2018,5134.0
8402,Maniac (1980),3,1,2018,
8405,Can&#39;t Hardly Wait (1998),1,0,2018,
8406,Earth Girls Are Easy (1988),2,0,2018,
8407,Slender Man (2018),3,1,2018,3712.0
8408,"Mountain Between Us, The (2017)",3,1,2018,
8409,That&#39;s Not Me (2017),3,1,2018,
8411,"Prowler, The (1981)",3,1,2018,
8413,Galaxy of Terror (1981),3,1,2018,
8414,"Predator, The (2018)",1,0,2018,
8415,Twitches (2005),1,0,2018,6373.0
8417,Ragtime (1981),2,0,2018,
8418,Chopping Mall (1986),3,1,2018,
8419,Howling II: ... Your Sister Is a Werewolf (1985),2,0,2018,
8420,A Simple Favor (2018),3,1,2018,5540.0
8421,Leave No Trace (2018),3,1,2018,6792.0
8422,My hero academia: Two heroes (2018),3,1,2018,
8423,Nappily Ever Aftet (2018),3,1,2018,
8424,Johnny English Strikes Again (2018),1,0,2018,4895.0
8425,"House with a Clock in Its Walls, The (2018)",1,0,2018,
8427,Smallfoot (2018),3,1,2018,5396.0
8428,Borg vs McEnroe (2017),1,0,2018,
8429,"Things of Life, The (1970)",1,0,2018,
8430,A Star Is Born (2018),3,1,2018,2951.0
8431,Venom (2018),1,0,2018,626.0
8433,Blockers (2018),3,1,2018,3234.0
8434,Sierra Burgess Is a Loser (2018),3,1,2018,9170.0
8435,Bindlestiffs (2012),3,1,2018,
8436,Anger Management (2003),1,0,2018,5340.0
8437,"Lord of the Rings, The (1978)",1,0,2018,
8439,Pete&#39;s Dragon (1977),2,0,2018,
8440,"Incredible Journey, The (1963)",1,0,2018,
8441,Carmen Jones (1954),3,1,2018,
8443,An Elephant Sitting Still (Da xiang xi di er zuo) (2018),0,0,2018,
8444,Apostle (2018),3,1,2018,7848.0
8446,"Secret of Roan Inish, The (1994)",3,1,2018,
8448,MFKZ (2017),0,0,2018,
8449,Apostasy (2017),3,1,2018,
8450,I Want To Live! (1958),3,1,2018,
8451,Dead Man Walking (1995),3,1,2018,
8452,Halloween (2018),3,1,2018,2098.0
8453,Little Fish (2005),3,1,2018,
8454,Frankenstein&#39;s Army (2013),0,0,2018,
8455,Masterminds (2016),3,1,2018,6277.0
8456,Opie Gets Laid (2009),3,1,2018,
8457,"Girl in the Spider&#39;s Web, The (2018)",3,1,2018,
8458,Greed (1924),3,1,2018,
8459,A Wrinkle in Time (2018),3,1,2018,5575.0
8460,Sirens (1994),3,1,2018,8352.0
8461,Mandy (2018),2,0,2018,4595.0
8462,Bohemian Rhapsody (2018),2,0,2018,1526.0
8463,Animal Crackers (1930),3,1,2018,
8464,Broadway Melody (1929),3,1,2018,
8465,Suspiria (2018),3,1,2018,4428.0
8466,"5,000 Fingers of Dr. T., The (1953)",0,0,2018,
8467,Cimarron (1931),3,1,2018,
8470,Celia (1989),3,1,2018,
8471,Disobedience (2017),3,1,2018,
8472,Searching (2018),1,0,2018,3480.0
8473,"Bizarre, Bizarre (1937)",3,1,2018,
8474,En liberte! (2018),2,0,2018,
8475,Book Club (2018),3,1,2018,8502.0
8476,Where the Truth Lies (2005),3,1,2018,
8477,Cavalcade (1933),3,1,2018,
8478,"Life of Emile Zola, The (1937)",1,0,2018,
8480,Knute Rockne All American (1940),1,0,2018,
8481,Jefe (2018),2,0,2018,
8482,Leap Year (2010),3,1,2018,3610.0
8484,Fantastic Beasts: The Crimes of Grindelwald (2018),2,0,2018,1760.0
8485,Can You Ever Forgive Me? (2018),3,1,2018,
8486,Deadly Friend (1986),2,0,2018,
8487,Gemini (2017),3,1,2018,
8489,Please Stand By (2018),3,1,2018,
8490,"Favourite, The (2018)",3,1,2018,
8491,Widows (2018),3,1,2018,
8492,Ralph Breaks the Internet (2018),3,1,2018,823.0
8493,Terrifier (2000),3,1,2018,
8494,Jenny&#39;s Wedding (1994),3,1,2018,
8495,Hold the Dark (2018),1,0,2018,8226.0
8497,"Ballad of Buster Scruggs, The (2018)",1,0,2018,
8498,"Hate U Give, The (2018)",3,1,2018,
8499,Mid90s (2018),1,0,2018,
8502,Excalibur (1981),1,0,2018,4234.0
8503,Dead Space: Downfall (2008),2,0,2018,5554.0
8504,Dead Space: Aftermath (2011),2,0,2018,
8505,Bliss! (2016),3,1,2018,
8506,Werewolves on Wheels (1971),1,0,2018,
8507,Babar: The Movie (1989),3,1,2018,
8508,Hannie Caulder (1971),0,0,2018,
8510,Rupan sansei: Kariosutoro no shiro (1979),3,1,2018,
8511,Gulliver&#39;s Travels (1939),0,0,2018,
8512,Green Book (2018),1,0,2018,
8513,Pok&eacute;mon: The Rise of Darkrai (2007),3,1,2018,
8514,Dumplin&#39; (2018),3,1,2018,
8515,Lady in White (1988),1,0,2018,
8516,Murder by Natural Causes (1979),1,0,2018,
8517,Bella Ciao! (2018),3,1,2018,
8518,Creed II (2018),3,1,2018,115.0
8519,All the Invisible Children (2005),3,1,2018,
8520,Wildling (2018),3,1,2018,
8521,Dog Days (2018),3,1,2018,
8522,Aquaman (2018),3,1,2018,1236.0
8523,Spider-Man : Into the Spider-Verse (2018),1,0,2018,
8524,Nineteen Eighty-Four (1984),1,0,2018,9828.0
8525,"Water Horse, The (2007)",0,0,2018,
8526,"Basketball Diaries, The (1995)",1,0,2018,
8527,What Dreams May Come (1998),1,0,2018,1714.0
8528,Venkovsky ucitel (2008),1,0,2018,
8529,Ferfiakt (2006),1,0,2018,
8530,Kontroll (2003),0,0,2018,
8531,Viharsarok (2014),1,0,2018,
8532,Stay (2005),1,0,2018,7574.0
8533,Sweet November (2001),1,0,2018,
8534,TBS (2008),1,0,2018,
8535,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",1,0,2018,
8536,Mannen som elsket Yngve (2008),1,0,2018,
8537,"Quiet, The (2005)",3,1,2018,
8538,Third Star (2010),1,0,2018,
8539,Total Eclipse (1995),1,0,2018,
8540,What Makes a Family (2001),3,1,2018,
8541,Az otodik pecset (1976),1,0,2018,
8542,"Boys of Paul Street, The (1968)",0,0,2018,
8543,Egri csillagok (1968),1,0,2018,
8544,Just Sex and Nothing Else (2005),2,0,2018,
8545,Magyar vandor (2004),0,0,2018,
8546,Stop Mom Theresa! (2004),2,0,2018,
8547,A hidember (2002),1,0,2018,
8548,Moszkva ter (2001),2,0,2018,
8549,Wedding Wars (2006),2,0,2018,
8550,Say Uncle (2005),2,0,2018,
8551,"Sugarland Express, The (1974)",2,0,2018,
8552,"Man Without a Face, The (1993)",1,0,2018,
8553,Bebukottak (1985),0,0,2018,
8554,"Treasure of Swamp Castle, The (1985)",2,0,2018,
8555,Hachi: A Dog&#39;s Tale (2009),1,0,2018,
8556,Indul a bakterhaz (1980),1,0,2018,
8557,Hyppolit a lakaj (1931),1,0,2018,
8558,Macskafogo (1986),1,0,2018,
8559,It Happened in Europe (1948),0,0,2018,
8560,Der Kreis (2014),1,0,2018,
8561,Out in the Night (2014),3,1,2018,
8562,Sasha (2010),1,0,2018,
8563,Valami Amerika 2 (2008),1,0,2018,
8564,Csinibaba (1997),1,0,2018,
8565,Zimmer Feri (1998),2,0,2018,
8566,School for Scoundrels (1960),1,0,2018,
8567,Colette (2018),3,1,2018,6686.0
8568,Mi vida loca (1993),3,1,2018,
8569,Shisha no teikoku (Empire of Corpses) (2015),1,0,2018,
8570,Raman Raghav 2.0 (2016),2,0,2018,
8571,Roma (2018),3,1,2018,9662.0
8572,Mortal Engines (2018),3,1,2018,2466.0
8573,Mary Queen of Scots (2018),3,1,2018,
8574,Bird Box (2018),3,1,2018,2887.0
8575,Mary Poppins Returns (2018),3,1,2018,
8576,Aliens vs. Predator: Requiem (2007),3,1,2018,
8577,Vice (2018),2,0,2018,8398.0
8578,"Old Man &amp; the Gun, The (2018)",1,0,2018,
8579,Skate Kitchen (2018),3,1,2019,
8580,Free Solo (2018),1,0,2019,
8582,Overboard (2018),3,1,2019,1945.0
8583,Leap of Faith (1992),2,0,2019,
8584,"Reflecting Skin, The (1990)",1,0,2019,
8587,On the Basis of Sex (2018),3,1,2019,
8588,If Beale Street Could Talk (2018),3,1,2019,
8591,Ben Is Back (2018),3,1,2019,
8592,Die gottliche Ordnung (1994),3,1,2019,
8593,Breaking Upwards (2009),3,1,2019,
8595,Maximilian (2017),2,0,2019,
8596,Rafiki (2018),3,1,2019,
8597,L&#39;animale (2018),3,1,2019,
8598,"Miseducation of Cameron Post, The (2018)",3,1,2019,
8599,Karera ga honki de amu toki wa (Close Knit) (2017),3,1,2019,
8600,Signature Move (2017),3,1,2019,
8601,Embrasse-moi! (2017),3,1,2019,
8602,Liberty&#39;s Secret (2016),3,1,2019,
8603,Quand on a 17 ans (2016),3,1,2019,
8604,Women Who Kill (2016),3,1,2019,
8605,Dolares de arena (Sand Dollars) (2014),3,1,2019,
8606,Portrait of a Serial Monogamist (2015),3,1,2019,
8608,Dude (2018),3,1,2019,
8609,We Are Little Zombies (2019),2,0,2019,
8610,Hotel (2004),3,1,2019,
8611,Shoplifters (2018),3,1,2019,7760.0
8612,Andid edlilega (And Breathe Normally) (2018),3,1,2019,
8613,"Sisters Brothers, The (2018)",1,0,2019,
8614,Atrapa la bandera [Capture the Flag] (2015),1,0,2019,
8615,"Kid Who Would Be King, The (2019)",1,0,2019,
8616,Polar (2019),2,0,2019,2785.0
8617,Close (2019),3,1,2019,6572.0
8618,Stan &amp; Ollie (2018),3,1,2019,
8619,Body and Soul (1947),3,1,2019,
8620,Serenity (2019),1,0,2019,7431.0
8621,Mark Felt: The Man Who Brought Down the White House (2017),2,0,2019,9697.0
8622,Encino Man (1992),1,0,2019,8020.0
8623,Soni (2019),3,1,2019,
8624,Sugar &amp; Spice (2001),3,1,2019,
8625,Sun valley serenade (1941),0,0,2019,
8626,"Mule, The (2018)",2,0,2019,
8628,"Gumball Rally, The (1976)",3,1,2019,
8629,White Lies (2013),3,1,2019,
8630,First Match (2018),3,1,2019,
8631,Cam (2018),3,1,2019,
8632,la ci&eacute;naga (2001),3,1,2019,
8633,A Time for Killing (1967),0,0,2019,
8634,It Came from Outer Space (1953),2,0,2019,
8635,Dead in a Week: Or Your Money Back (2018),1,0,2019,
8637,"Nutcracker and the Four Realms, The (2018)",3,1,2019,
8639,Cold Pursuit (2019),1,0,2019,3145.0
8641,"Emigrants, The (1971)",3,1,2019,
8642,Alita: Battle Angel (2019),3,1,2019,638.0
8643,Absolutely Anything (2015),3,1,2019,7329.0
8644,Tales from Earthsea (2006),1,0,2019,
8645,"Lego Movie 2: The Second Part, The (2019)",3,1,2019,
8646,Dishonored Lady (1947),3,1,2019,
8647,American Woman (2019),3,1,2019,
8648,Unearthly Stranger (1963),1,0,2019,
8650,Date and Switch (2014),2,0,2019,9949.0
8651,A private war (2018),1,0,2019,
8652,Heaven &amp; Earth (1993),2,0,2019,
8653,Mystery Liner (1934),0,0,2019,
8654,"Miracle Season, The (2018)",3,1,2019,
8655,Le chant du loup (2019),0,0,2019,
8656,Assassination Nation (2018),3,1,2019,
8657,Godard Mon Amour (2017),1,0,2019,
8658,Greta (2018),3,1,2019,
8659,Isn&#39;t It Romantic (2019),3,1,2019,
8660,La chute de l&#39;empire americain (2018),1,0,2019,
8661,Instant Family (2018),3,1,2019,
8662,Vox Lux (2018),3,1,2019,
8663,Ghost Stories (2017),1,0,2019,
8667,Quien te cantara (2018),3,1,2019,
8668,Captain Marvel (2019),3,1,2019,1078.0
8669,Rings (2017),2,0,2019,2841.0
8670,"Wife, The (2017)",3,1,2019,
8671,Robin Hood (2018),1,0,2019,
8672,"Secret of My Succe$s, The (1987)",1,0,2019,
8673,Walk on the Wild Side (1962),3,1,2019,
8674,Don&#39;t Leave Home (2018),3,1,2019,
8675,A Walk in the Woods (2015),2,0,2019,
8677,"World, The Flesh and The Devil, The (1959)",0,0,2019,
8678,Bullitt County (2018),3,1,2019,
8679,Fighting with My Family (2019),3,1,2019,5044.0
8680,In my country (2004),3,1,2019,
8681,Us (2019),3,1,2019,2895.0
8683,Destination Wedding (2018),0,0,2019,3415.0
8684,Happy Death Day 2U (2019),3,1,2019,4573.0
8685,Island in the Sun (1957),3,1,2019,
8687,Triple Frontier (2019),1,0,2019,2581.0
8688,"Death and Life of John F. Donovan, The (2018)",2,0,2019,
8689,Extirpador de Idolatrias (2014),3,1,2019,
8691,Friend Request (2016),3,1,2019,8927.0
8693,Shazam! (2019),3,1,2019,92.0
8694,A Patch of Blue (1965),3,1,2019,
8695,Nathalie... (2003),3,1,2019,
8696,Seoulyeok [Seoul Station] (2016),0,0,2019,
8697,Secret Superstar (2017),3,1,2019,
8698,Bottle Shock (2008),1,0,2019,
8700,Djupid (2012),1,0,2019,
8703,"Great Gilly Hopkins, The (2015)",3,1,2019,
8704,Morvern Callar (2002),3,1,2019,
8705,Courier X (2016),0,0,2019,
8706,Disfigured (2008),3,1,2019,
8707,El libro de Lila (2017),3,1,2019,
8708,Tito e os Passaros (2018),1,0,2019,
8709,My Little Pony: Equestria Girls: Spring Breakdown (2019),3,1,2019,
8710,"Accursed, The (2010)",2,0,2019,
8711,My Little Pony Equestria Girls: Rollercoaster of Friendship (2018),3,1,2019,
8712,Gekijoban Fairy Tail: Dragon Cry (2017),3,1,2019,
8713,"Front Runner, The (2018)",2,0,2019,
8714,Wild Rose (2018),3,1,2019,
8715,They Shall Not Grow Old (2018),0,0,2019,
8716,Vier gegen die Bank (2016),1,0,2019,
8717,Someone Great (2019),3,1,2019,
8720,Avengers: Endgame (2019),3,1,2019,231.0
8722,"Curse of La Llorona, The (2019)",3,1,2019,
8724,Jonathan (2018),1,0,2019,
8725,Guava Island (2019),2,0,2019,
8726,Unicorn Store (2017),3,1,2019,
8727,"Silence, The (2019)",3,1,2019,
8728,Miss Bala (2019),3,1,2019,7344.0
8729,"Unfinished Dance, The (1947)",3,1,2019,
8731,Kangaroo Jack (2003),1,0,2019,4086.0
8732,Rosa: The Movie (2007),3,1,2019,
8733,Den of thieves (2018),2,0,2019,
8734,Jane Fonda in Five Acts (2018),3,1,2019,
8735,Vive L&#39;Amour (1994),0,0,2019,
8736,Kronos (1957),0,0,2019,
8737,Jimmy Neutron: Boy Genius (2001),3,1,2019,
8738,Bajirao Mastani (2015),2,0,2019,
8739,Highway (2014),0,0,2019,
8740,Pokemon Detective Pikachu (2019),3,1,2019,
8742,Unplanned (2019),3,1,2019,
8743,You (2018),3,1,2019,
8744,Wine Country (2019),3,1,2019,
8745,Yeh Jawaani Hai Deewani (2013),3,1,2019,
8746,"Race for Your Life, Charlie Brown (1977)",3,1,2019,
8747,Booksmart (2019),3,1,2019,4144.0
8748,Romancing the Stone (1984),3,1,2019,5992.0
8749,Rim of the World (2019),0,0,2019,6090.0
8750,Aladdin (2019),3,1,2019,892.0
8751,Jusqu&#39;a la garde (Custody) (2017),3,1,2019,
8752,Posoki (Directions) (2017),1,0,2019,
8753,Nancy Drew and the Hidden Staircase (2019),3,1,2019,7349.0
8754,Raazi (2018),3,1,2019,
8755,John Wick: Chapter 3 - Parabellum (2019),1,0,2019,40.0
8756,"Lady from Shanghai, The (1947)",0,0,2019,
8757,Deslembro (2018),3,1,2019,
8758,Ma (2019),3,1,2019,5838.0
8759,Six Degrees of Separation (1993),3,1,2019,
8760,Always Be My Maybe (2019),3,1,2019,9389.0
8761,Dark Phoenix (2019),3,1,2019,1306.0
8762,It&#39;s a Beautiful Day (2018),0,0,2019,
8763,"Perfect Date, The (2019)",2,0,2019,
8764,Late Night (2019),3,1,2019,
8765,Brightburn (2019),2,0,2019,2104.0
8766,Godzilla: King of the Monsters (2019),3,1,2019,1012.0
8767,I Am Mother (2019),3,1,2019,8135.0
8769,Old School (2000),1,0,2019,
8770,Paul Blart: Mall Cop 2 (2015),1,0,2019,3516.0
8771,Gorillas in the Mist (1988),3,1,2019,
8772,Toy Story 4 (2019),3,1,2019,594.0
8774,Catch-22 (1970),3,1,2019,
8775,Annabelle Comes Home (2019),3,1,2019,691.0
8776,Killer Bean Forever (2009),0,0,2019,4782.0
8777,Effigy &#150;&nbsp;Poison and the City (2019),3,1,2019,
8778,Article 15 (2019),1,0,2019,
8780,"Honor List, The (2018)",3,1,2019,
8781,Spider-Man: Far from Home (2019),1,0,2019,
8782,Wonder Boys (2000),1,0,2019,
8783,Freddy Got Fingered (2001),0,0,2019,
8784,Midsommar (2019),3,1,2019,1725.0
8785,Genese (2018),0,0,2019,
8786,Anna (2019),3,1,2019,2676.0
8789,Thief (1981),0,0,2019,
8790,"Lion King, The (2019)",3,1,2019,
8792,I Like Me (2018),3,1,2019,
8793,Zoombies (2016),3,1,2019,8744.0
8794,April&#39;s Shower (2003),3,1,2019,
8795,Loenatik - De moevie (2002),3,1,2019,
8796,Zoombies 2 (2019),3,1,2019,
8797,Swiped (2018),2,0,2019,
8799,"Bride, The (2017)",3,1,2019,
8800,Gummo (1997),3,1,2019,
8801,Ossessione (1943),1,0,2019,
8803,Black 47 (2018),1,0,2019,
8804,Once Upon a Time ... In Hollywood (2019),3,1,2019,
8805,Sword of Trust (2019),3,1,2019,
8806,Shelter (2017),3,1,2019,
8807,"Farewell, The (2019)",3,1,2019,
8809,Support the Girls (2018),3,1,2019,
8810,Animals (2019),3,1,2019,
8812,Wild Style (1983),3,1,2019,
8813,Five Feet Apart (2019),3,1,2019,1252.0
8814,Kim Possible (2019),3,1,2019,6578.0
8815,"Art of Racing in the Rain, The (2019)",2,0,2019,
8816,Descendants 3 (2019),3,1,2019,1268.0
8817,Minha Mae e uma Peca: O Filme (2013),3,1,2019,
8818,"Spiderwick Chronicles, The (2008)",0,0,2019,
8819,Harriet the Spy: Blog Wars (2010),3,1,2019,
8822,Sgt. Stubby: An American Hero (2018),0,0,2019,5741.0
8825,Tolkien (2019),2,0,2019,7509.0
